data_year,civilian_ct,female_civilian_ct,female_officer_ct,female_total_ct,male_civilian_ct,male_officer_ct,male_total_ct,population,total_pe_ct,state_id,state_name,state_abbr
1996,653.0,342.0,100.0,442.0,311.0,1940.0,2251.0,1269105.0,2693.0,25,Maine,ME
1997,627.0,337.0,112.0,449.0,290.0,1959.0,2249.0,1268079.0,2698.0,25,Maine,ME
1998,675.0,359.0,117.0,476.0,316.0,2022.0,2338.0,1274119.0,2814.0,25,Maine,ME
1999,677.0,374.0,123.0,497.0,303.0,2058.0,2361.0,1283547.0,2858.0,25,Maine,ME
2000,720.0,398.0,127.0,525.0,322.0,2094.0,2416.0,1314095.0,2941.0,25,Maine,ME
2001,685.0,395.0,127.0,522.0,290.0,2116.0,2406.0,1322818.0,2928.0,25,Maine,ME
2002,748.0,410.0,134.0,544.0,338.0,2114.0,2452.0,1329171.0,2996.0,25,Maine,ME
2003,733.0,395.0,133.0,528.0,338.0,2163.0,2501.0,1360108.0,3029.0,25,Maine,ME
2004,739.0,423.0,140.0,563.0,316.0,2170.0,2486.0,1393265.0,3049.0,25,Maine,ME
2005,692.0,399.0,131.0,530.0,293.0,2141.0,2434.0,1365098.0,2964.0,25,Maine,ME
2006,773.0,444.0,128.0,572.0,329.0,2189.0,2518.0,1452115.0,3090.0,25,Maine,ME
2007,798.0,437.0,143.0,580.0,361.0,2297.0,2658.0,1408460.0,3238.0,25,Maine,ME
2008,735.0,419.0,139.0,558.0,316.0,2159.0,2475.0,1356450.0,3033.0,25,Maine,ME
2009,629.0,376.0,135.0,511.0,253.0,2184.0,2437.0,1385421.0,2948.0,25,Maine,ME
2010,604.0,358.0,142.0,500.0,246.0,2159.0,2405.0,1370677.0,2905.0,25,Maine,ME
2011,578.0,360.0,138.0,498.0,218.0,2214.0,2432.0,1389431.0,2930.0,25,Maine,ME
2012,583.0,362.0,148.0,510.0,221.0,2160.0,2381.0,1377993.0,2891.0,25,Maine,ME
2013,582.0,356.0,149.0,505.0,226.0,2150.0,2376.0,1374487.0,2881.0,25,Maine,ME
2014,541.0,329.0,153.0,482.0,212.0,2179.0,2391.0,1376141.0,2873.0,25,Maine,ME
2015,568.0,353.0,153.0,506.0,215.0,2223.0,2438.0,1375892.0,2944.0,25,Maine,ME
2016,580.0,359.0,158.0,517.0,221.0,2251.0,2472.0,1407114.0,2989.0,25,Maine,ME
2017,582.0,361.0,185.0,546.0,221.0,2138.0,2359.0,1390713.0,2905.0,25,Maine,ME
2018,583.0,369.0,187.0,556.0,214.0,2162.0,2376.0,1393395.0,2932.0,25,Maine,ME
1985,4651.0,2928.0,1371.0,4299.0,1723.0,17351.0,19074.0,9282011.0,23373.0,26,Michigan,MI
1986,5056.0,3199.0,1709.0,4908.0,1857.0,17745.0,19602.0,9341302.0,24510.0,26,Michigan,MI
1987,5119.0,3250.0,1769.0,5019.0,1869.0,17967.0,19836.0,9422447.0,24855.0,26,Michigan,MI
1988,5460.0,3389.0,1745.0,5134.0,2071.0,16818.0,18889.0,9535293.0,24023.0,26,Michigan,MI
1989,5439.0,3441.0,2051.0,5492.0,1998.0,18008.0,20006.0,9501079.0,25498.0,26,Michigan,MI
1990,5345.0,3484.0,2025.0,5509.0,1861.0,17878.0,19739.0,9526552.0,25248.0,26,Michigan,MI
1991,5982.0,3530.0,1915.0,5445.0,2452.0,17231.0,19683.0,9594949.0,25128.0,26,Michigan,MI
1992,6156.0,3630.0,1989.0,5619.0,2526.0,17225.0,19751.0,9801159.0,25370.0,26,Michigan,MI
1993,6365.0,3915.0,1971.0,5886.0,2450.0,17171.0,19621.0,9933966.0,25507.0,26,Michigan,MI
1994,6506.0,3809.0,2093.0,5902.0,2697.0,17512.0,20209.0,10217634.0,26111.0,26,Michigan,MI
1995,7584.0,4304.0,2383.0,6687.0,3280.0,19469.0,22749.0,10677540.0,29436.0,26,Michigan,MI
1996,7312.0,4302.0,2457.0,6759.0,3010.0,19893.0,22903.0,11362372.0,29662.0,26,Michigan,MI
1997,6613.0,4141.0,2483.0,6624.0,2472.0,18627.0,21099.0,10334127.0,27723.0,26,Michigan,MI
1998,6943.0,4159.0,2600.0,6759.0,2784.0,18775.0,21559.0,10365514.0,28318.0,26,Michigan,MI
1999,7509.0,4524.0,2669.0,7193.0,2985.0,19402.0,22387.0,10763743.0,29580.0,26,Michigan,MI
2000,8209.0,5010.0,2991.0,8001.0,3199.0,19773.0,22972.0,10658627.0,30973.0,26,Michigan,MI
2001,7381.0,4554.0,3037.0,7591.0,2827.0,19748.0,22575.0,10854317.0,30166.0,26,Michigan,MI
2002,8670.0,5054.0,3290.0,8344.0,3616.0,21438.0,25054.0,11141200.0,33398.0,26,Michigan,MI
2003,8516.0,4858.0,3190.0,8048.0,3658.0,20582.0,24240.0,10745970.0,32288.0,26,Michigan,MI
2004,8610.0,4807.0,3169.0,7976.0,3803.0,20260.0,24063.0,10856259.0,32039.0,26,Michigan,MI
2005,8176.0,4668.0,3019.0,7687.0,3508.0,19809.0,23317.0,10679680.0,31004.0,26,Michigan,MI
2006,7890.0,4500.0,2939.0,7439.0,3390.0,19456.0,22846.0,10550455.0,30285.0,26,Michigan,MI
2007,7938.0,4440.0,2973.0,7413.0,3498.0,19374.0,22872.0,10619409.0,30285.0,26,Michigan,MI
2008,8095.0,4556.0,2819.0,7375.0,3539.0,19530.0,23069.0,10532832.0,30444.0,26,Michigan,MI
2009,7793.0,4323.0,2822.0,7145.0,3470.0,18815.0,22285.0,10440856.0,29430.0,26,Michigan,MI
2010,7449.0,4111.0,2799.0,6910.0,3338.0,18380.0,21718.0,10498349.0,28628.0,26,Michigan,MI
2011,7203.0,3895.0,2644.0,6539.0,3308.0,17867.0,21175.0,10553646.0,27714.0,26,Michigan,MI
2012,7282.0,3860.0,2513.0,6373.0,3422.0,17390.0,20812.0,10531134.0,27185.0,26,Michigan,MI
2013,7153.0,3738.0,2550.0,6288.0,3415.0,17450.0,20865.0,10721113.0,27153.0,26,Michigan,MI
2014,7243.0,3783.0,2454.0,6237.0,3460.0,17337.0,20797.0,10514660.0,27034.0,26,Michigan,MI
2015,7024.0,3638.0,2478.0,6116.0,3386.0,17251.0,20637.0,10400716.0,26753.0,26,Michigan,MI
2016,7802.0,4128.0,2445.0,6573.0,3674.0,17391.0,21065.0,10370084.0,27638.0,26,Michigan,MI
2017,6800.0,3592.0,2191.0,5783.0,3208.0,14940.0,18148.0,10418878.0,23931.0,26,Michigan,MI
2018,6797.0,3219.0,2173.0,5392.0,3578.0,15181.0,18759.0,10460399.0,24151.0,26,Michigan,MI
1985,1831.0,1162.0,243.0,1405.0,669.0,5918.0,6587.0,4207040.0,7992.0,27,Minnesota,MN
1986,1956.0,1183.0,258.0,1441.0,773.0,5886.0,6659.0,4228232.0,8100.0,27,Minnesota,MN
1987,2175.0,1312.0,280.0,1592.0,863.0,5982.0,6845.0,4260244.0,8437.0,27,Minnesota,MN
1988,2268.0,1367.0,301.0,1668.0,901.0,6059.0,6960.0,4320534.0,8628.0,27,Minnesota,MN
1989,2455.0,1439.0,330.0,1769.0,1016.0,6206.0,7222.0,4369480.0,8991.0,27,Minnesota,MN
1990,2513.0,1602.0,369.0,1971.0,911.0,6343.0,7254.0,4391132.0,9225.0,27,Minnesota,MN
1991,2700.0,1695.0,382.0,2077.0,1005.0,6354.0,7359.0,4448238.0,9436.0,27,Minnesota,MN
1992,2669.0,1645.0,421.0,2066.0,1024.0,6377.0,7401.0,4496409.0,9467.0,27,Minnesota,MN
1993,2906.0,1769.0,491.0,2260.0,1137.0,6899.0,8036.0,4534740.0,10296.0,27,Minnesota,MN
1994,3039.0,1809.0,517.0,2326.0,1230.0,6962.0,8192.0,4610322.0,10518.0,27,Minnesota,MN
1995,3219.0,1951.0,562.0,2513.0,1268.0,7101.0,8369.0,4654947.0,10882.0,27,Minnesota,MN
1996,3304.0,2053.0,648.0,2701.0,1251.0,7269.0,8520.0,4703408.0,11221.0,27,Minnesota,MN
1997,3428.0,2113.0,691.0,2804.0,1315.0,7383.0,8698.0,4731674.0,11502.0,27,Minnesota,MN
1998,3829.0,2266.0,745.0,3011.0,1563.0,7490.0,9053.0,4774354.0,12064.0,27,Minnesota,MN
1999,3929.0,2292.0,806.0,3098.0,1637.0,7580.0,9217.0,4823751.0,12315.0,27,Minnesota,MN
2000,4153.0,2478.0,837.0,3315.0,1675.0,7612.0,9287.0,4983365.0,12602.0,27,Minnesota,MN
2001,4358.0,2616.0,879.0,3495.0,1742.0,7683.0,9425.0,5038797.0,12920.0,27,Minnesota,MN
2002,4568.0,2712.0,901.0,3613.0,1856.0,7711.0,9567.0,5086860.0,13180.0,27,Minnesota,MN
2003,4426.0,2641.0,926.0,3567.0,1785.0,7676.0,9461.0,5135884.0,13028.0,27,Minnesota,MN
2004,4521.0,2721.0,931.0,3652.0,1800.0,7762.0,9562.0,5217233.0,13214.0,27,Minnesota,MN
2005,4505.0,2747.0,944.0,3691.0,1758.0,7484.0,9242.0,5251641.0,12933.0,27,Minnesota,MN
2006,4704.0,2829.0,987.0,3816.0,1875.0,7626.0,9501.0,5294340.0,13317.0,27,Minnesota,MN
2007,4818.0,2812.0,1041.0,3853.0,2006.0,7782.0,9788.0,5332183.0,13641.0,27,Minnesota,MN
2008,4847.0,2835.0,1066.0,3901.0,2012.0,7911.0,9923.0,5414468.0,13824.0,27,Minnesota,MN
2009,4845.0,2854.0,1080.0,3934.0,1991.0,7919.0,9910.0,5461876.0,13844.0,27,Minnesota,MN
2010,4703.0,2760.0,1068.0,3828.0,1943.0,7882.0,9825.0,5507486.0,13653.0,27,Minnesota,MN
2011,4640.0,2738.0,1044.0,3782.0,1902.0,7877.0,9779.0,5553912.0,13561.0,27,Minnesota,MN
2012,4695.0,2717.0,1051.0,3768.0,1978.0,7896.0,9874.0,5591233.0,13642.0,27,Minnesota,MN
2013,4627.0,2623.0,1050.0,3673.0,2004.0,7850.0,9854.0,5648628.0,13527.0,27,Minnesota,MN
2014,5011.0,2805.0,1082.0,3887.0,2206.0,8400.0,10606.0,5688135.0,14493.0,27,Minnesota,MN
2015,5007.0,2768.0,1143.0,3911.0,2239.0,8692.0,10931.0,5717579.0,14842.0,27,Minnesota,MN
2016,5361.0,2908.0,1149.0,4057.0,2453.0,9058.0,11511.0,5910071.0,15568.0,27,Minnesota,MN
2017,5160.0,2815.0,1129.0,3944.0,2345.0,8565.0,10910.0,5897552.0,14854.0,27,Minnesota,MN
2018,5337.0,2908.0,1173.0,4081.0,2429.0,8757.0,11186.0,5943682.0,15267.0,27,Minnesota,MN
1985,3267.0,1818.0,617.0,2435.0,1449.0,8468.0,9917.0,5101825.0,12352.0,28,Missouri,MO
1986,3411.0,1859.0,661.0,2520.0,1552.0,8630.0,10182.0,5136721.0,12702.0,28,Missouri,MO
1987,3493.0,1953.0,674.0,2627.0,1540.0,8589.0,10129.0,5174684.0,12756.0,28,Missouri,MO
1988,3614.0,2040.0,717.0,2757.0,1574.0,8673.0,10247.0,5210876.0,13004.0,28,Missouri,MO
1989,3785.0,2114.0,769.0,2883.0,1671.0,8810.0,10481.0,5228852.0,13364.0,28,Missouri,MO
1990,3928.0,2253.0,804.0,3057.0,1675.0,9139.0,10814.0,5183863.0,13871.0,28,Missouri,MO
1991,3923.0,2240.0,833.0,3073.0,1683.0,9121.0,10804.0,5225315.0,13877.0,28,Missouri,MO
1992,4089.0,2286.0,845.0,3131.0,1803.0,9214.0,11017.0,5266786.0,14148.0,28,Missouri,MO
1993,4173.0,2438.0,853.0,3291.0,1735.0,9396.0,11131.0,5308467.0,14422.0,28,Missouri,MO
1994,4394.0,2452.0,917.0,3369.0,1942.0,9796.0,11738.0,5358013.0,15107.0,28,Missouri,MO
1995,4423.0,2605.0,966.0,3571.0,1818.0,10223.0,12041.0,5405387.0,15612.0,28,Missouri,MO
1996,4660.0,2842.0,997.0,3839.0,1818.0,10389.0,12207.0,5440912.0,16046.0,28,Missouri,MO
1997,4954.0,2984.0,1038.0,4022.0,1970.0,10654.0,12624.0,5491224.0,16646.0,28,Missouri,MO
1998,5028.0,3103.0,1121.0,4224.0,1925.0,10894.0,12819.0,5526522.0,17043.0,28,Missouri,MO
1999,5108.0,3130.0,1152.0,4282.0,1978.0,11069.0,13047.0,5543399.0,17329.0,28,Missouri,MO
2000,5155.0,3169.0,1136.0,4305.0,1986.0,11000.0,12986.0,5666897.0,17291.0,28,Missouri,MO
2001,5407.0,3351.0,1151.0,4502.0,2056.0,11120.0,13176.0,5701710.0,17678.0,28,Missouri,MO
2002,5698.0,3539.0,1250.0,4789.0,2159.0,12149.0,14308.0,5684884.0,19097.0,28,Missouri,MO
2003,5716.0,3550.0,1261.0,4811.0,2166.0,12292.0,14458.0,5732950.0,19269.0,28,Missouri,MO
2004,5666.0,3481.0,1271.0,4752.0,2185.0,12357.0,14542.0,5784134.0,19294.0,28,Missouri,MO
2005,5811.0,3516.0,1272.0,4788.0,2295.0,12095.0,14390.0,5833568.0,19178.0,28,Missouri,MO
2006,5855.0,3465.0,1336.0,4801.0,2390.0,12521.0,14911.0,5895563.0,19712.0,28,Missouri,MO
2007,6996.0,4217.0,1430.0,5647.0,2779.0,14010.0,16789.0,5923626.0,22436.0,28,Missouri,MO
2008,7061.0,4243.0,1451.0,5694.0,2818.0,14336.0,17154.0,5984994.0,22848.0,28,Missouri,MO
2009,7087.0,4311.0,1483.0,5794.0,2776.0,14620.0,17396.0,6125024.0,23190.0,28,Missouri,MO
2010,7006.0,4213.0,1507.0,5720.0,2793.0,14523.0,17316.0,6113051.0,23036.0,28,Missouri,MO
2011,6848.0,4075.0,1472.0,5547.0,2773.0,14289.0,17062.0,6062157.0,22609.0,28,Missouri,MO
2012,6879.0,3991.0,1451.0,5442.0,2888.0,13983.0,16871.0,6064498.0,22313.0,28,Missouri,MO
2013,6905.0,4100.0,1453.0,5553.0,2805.0,14402.0,17207.0,6092552.0,22760.0,28,Missouri,MO
2014,7069.0,4140.0,1474.0,5614.0,2929.0,14479.0,17408.0,6112392.0,23022.0,28,Missouri,MO
2015,6973.0,4087.0,1512.0,5599.0,2886.0,14510.0,17396.0,6136017.0,22995.0,28,Missouri,MO
2016,7011.0,4177.0,1555.0,5732.0,2834.0,14765.0,17599.0,6202634.0,23331.0,28,Missouri,MO
2017,5900.0,3540.0,1503.0,5043.0,2360.0,13172.0,15532.0,6200443.0,20575.0,28,Missouri,MO
2018,5798.0,3497.0,1485.0,4982.0,2301.0,12943.0,15244.0,6208462.0,20226.0,28,Missouri,MO
1985,1313.0,835.0,238.0,1073.0,478.0,3545.0,4023.0,2629804.0,5096.0,29,Mississippi,MS
1986,1406.0,899.0,283.0,1182.0,507.0,3495.0,4002.0,2641643.0,5184.0,29,Mississippi,MS
1987,1352.0,824.0,279.0,1103.0,528.0,3633.0,4161.0,2642649.0,5264.0,29,Mississippi,MS
1988,1382.0,904.0,303.0,1207.0,478.0,3784.0,4262.0,2645137.0,5469.0,29,Mississippi,MS
1989,1430.0,918.0,292.0,1210.0,512.0,3776.0,4288.0,2639599.0,5498.0,29,Mississippi,MS
1990,1506.0,937.0,308.0,1245.0,569.0,3855.0,4424.0,2591165.0,5669.0,29,Mississippi,MS
1991,1473.0,923.0,288.0,1211.0,550.0,3940.0,4490.0,2610080.0,5701.0,29,Mississippi,MS
1992,1741.0,1042.0,260.0,1302.0,699.0,4029.0,4728.0,2632233.0,6030.0,29,Mississippi,MS
1993,1828.0,1125.0,295.0,1420.0,703.0,4226.0,4929.0,2662343.0,6349.0,29,Mississippi,MS
1994,2068.0,1296.0,299.0,1595.0,772.0,4477.0,5249.0,2688533.0,6844.0,29,Mississippi,MS
1995,2277.0,1384.0,305.0,1689.0,893.0,4623.0,5516.0,2697105.0,7205.0,29,Mississippi,MS
1996,2292.0,1398.0,344.0,1742.0,894.0,4876.0,5770.0,2716105.0,7512.0,29,Mississippi,MS
1997,2620.0,1516.0,382.0,1898.0,1104.0,4964.0,6068.0,2731105.0,7966.0,29,Mississippi,MS
1998,2945.0,1784.0,415.0,2199.0,1161.0,5076.0,6237.0,2752106.0,8436.0,29,Mississippi,MS
1999,3055.0,1931.0,467.0,2398.0,1124.0,5279.0,6403.0,2769107.0,8801.0,29,Mississippi,MS
2000,2884.0,1784.0,484.0,2268.0,1100.0,5416.0,6516.0,2844765.0,8784.0,29,Mississippi,MS
2001,3446.0,2065.0,440.0,2505.0,1381.0,5403.0,6784.0,2858136.0,9289.0,29,Mississippi,MS
2002,3428.0,2094.0,465.0,2559.0,1334.0,5412.0,6746.0,2871782.0,9305.0,29,Mississippi,MS
2003,3333.0,1979.0,488.0,2467.0,1354.0,5389.0,6743.0,2881281.0,9210.0,29,Mississippi,MS
2004,3605.0,2190.0,480.0,2670.0,1415.0,5525.0,6940.0,2904176.0,9610.0,29,Mississippi,MS
2005,3701.0,2212.0,476.0,2688.0,1489.0,5470.0,6959.0,2943998.0,9647.0,29,Mississippi,MS
2006,3787.0,2273.0,492.0,2765.0,1514.0,5559.0,7073.0,2911756.0,9838.0,29,Mississippi,MS
2007,3721.0,2332.0,491.0,2823.0,1389.0,5585.0,6974.0,2919962.0,9797.0,29,Mississippi,MS
2008,3798.0,2300.0,477.0,2777.0,1498.0,5673.0,7171.0,2961462.0,9948.0,29,Mississippi,MS
2009,3874.0,2282.0,531.0,2813.0,1592.0,5824.0,7416.0,2953221.0,10229.0,29,Mississippi,MS
2010,4254.0,2525.0,542.0,3067.0,1729.0,5939.0,7668.0,2968683.0,10735.0,29,Mississippi,MS
2011,3473.0,2038.0,556.0,2594.0,1435.0,5814.0,7249.0,2979903.0,9843.0,29,Mississippi,MS
2012,3572.0,2038.0,548.0,2586.0,1534.0,5673.0,7207.0,3027267.0,9793.0,29,Mississippi,MS
2013,3366.0,2046.0,538.0,2584.0,1320.0,5817.0,7137.0,3016872.0,9721.0,29,Mississippi,MS
2014,3496.0,2022.0,523.0,2545.0,1474.0,5635.0,7109.0,3036406.0,9654.0,29,Mississippi,MS
2015,3570.0,2125.0,540.0,2665.0,1445.0,5729.0,7174.0,3029478.0,9839.0,29,Mississippi,MS
2016,3537.0,2081.0,552.0,2633.0,1456.0,5738.0,7194.0,3117216.0,9827.0,29,Mississippi,MS
2017,1215.0,726.0,248.0,974.0,489.0,2133.0,2622.0,3101936.0,3596.0,29,Mississippi,MS
2018,1674.0,1008.0,293.0,1301.0,666.0,2563.0,3229.0,3070293.0,4530.0,29,Mississippi,MS
1985,645.0,430.0,28.0,458.0,215.0,1371.0,1586.0,916952.0,2044.0,30,Montana,MT
1986,656.0,432.0,36.0,468.0,224.0,1360.0,1584.0,895401.0,2052.0,30,Montana,MT
1987,629.0,400.0,33.0,433.0,229.0,1325.0,1554.0,882767.0,1987.0,30,Montana,MT
1988,659.0,417.0,40.0,457.0,242.0,1293.0,1535.0,889906.0,1992.0,30,Montana,MT
1989,672.0,441.0,42.0,483.0,231.0,1315.0,1546.0,880653.0,2029.0,30,Montana,MT
1990,656.0,440.0,46.0,486.0,216.0,1336.0,1552.0,872769.0,2038.0,30,Montana,MT
1991,717.0,465.0,51.0,516.0,252.0,1356.0,1608.0,882516.0,2124.0,30,Montana,MT
1992,759.0,504.0,58.0,562.0,255.0,1413.0,1668.0,899979.0,2230.0,30,Montana,MT
1993,785.0,512.0,61.0,573.0,273.0,1408.0,1681.0,913444.0,2254.0,30,Montana,MT
1994,774.0,498.0,69.0,567.0,276.0,1416.0,1692.0,931941.0,2259.0,30,Montana,MT
1995,838.0,511.0,73.0,584.0,327.0,1488.0,1815.0,946073.0,2399.0,30,Montana,MT
1996,899.0,559.0,78.0,637.0,340.0,1521.0,1861.0,959031.0,2498.0,30,Montana,MT
1997,913.0,559.0,78.0,637.0,354.0,1584.0,1938.0,982130.0,2575.0,30,Montana,MT
1998,987.0,605.0,84.0,689.0,382.0,1543.0,1925.0,952396.0,2614.0,30,Montana,MT
1999,1032.0,606.0,89.0,695.0,426.0,1552.0,1978.0,961317.0,2673.0,30,Montana,MT
2000,1098.0,623.0,77.0,700.0,475.0,1472.0,1947.0,979214.0,2647.0,30,Montana,MT
2001,1163.0,661.0,92.0,753.0,502.0,1568.0,2070.0,976899.0,2823.0,30,Montana,MT
2002,1185.0,683.0,96.0,779.0,502.0,1596.0,2098.0,981132.0,2877.0,30,Montana,MT
2003,1282.0,708.0,102.0,810.0,574.0,1646.0,2220.0,1040354.0,3030.0,30,Montana,MT
2004,1801.0,1035.0,158.0,1193.0,766.0,2398.0,3164.0,1543792.0,4357.0,30,Montana,MT
2005,1286.0,776.0,114.0,890.0,510.0,1685.0,2195.0,1041243.0,3085.0,30,Montana,MT
2006,1171.0,660.0,120.0,780.0,511.0,1747.0,2258.0,1039745.0,3038.0,30,Montana,MT
2007,1091.0,603.0,117.0,720.0,488.0,1770.0,2258.0,1033646.0,2978.0,30,Montana,MT
2008,1134.0,637.0,112.0,749.0,497.0,1749.0,2246.0,1054400.0,2995.0,30,Montana,MT
2009,1240.0,681.0,105.0,786.0,559.0,1788.0,2347.0,1041911.0,3133.0,30,Montana,MT
2010,1159.0,660.0,108.0,768.0,499.0,1891.0,2390.0,1076615.0,3158.0,30,Montana,MT
2011,1165.0,681.0,116.0,797.0,484.0,1898.0,2382.0,1066348.0,3179.0,30,Montana,MT
2012,981.0,608.0,122.0,730.0,373.0,1885.0,2258.0,1075765.0,2988.0,30,Montana,MT
2013,994.0,631.0,120.0,751.0,363.0,1780.0,2143.0,1105207.0,2894.0,30,Montana,MT
2014,1095.0,653.0,121.0,774.0,442.0,1837.0,2279.0,1109996.0,3053.0,30,Montana,MT
2015,1402.0,752.0,132.0,884.0,650.0,1911.0,2561.0,1121211.0,3445.0,30,Montana,MT
2016,1403.0,731.0,129.0,860.0,672.0,1921.0,2593.0,1109334.0,3453.0,30,Montana,MT
2017,1117.0,626.0,130.0,756.0,491.0,1787.0,2278.0,1109109.0,3034.0,30,Montana,MT
2018,1066.0,593.0,137.0,730.0,473.0,1814.0,2287.0,1125540.0,3017.0,30,Montana,MT
1985,2818.0,1699.0,985.0,2684.0,1119.0,10609.0,11728.0,6271897.0,14412.0,32,North Carolina,NC
1986,2954.0,1734.0,1065.0,2799.0,1220.0,10800.0,12020.0,6347911.0,14819.0,32,North Carolina,NC
1987,3166.0,1938.0,1167.0,3105.0,1228.0,11150.0,12378.0,6438075.0,15483.0,32,North Carolina,NC
1988,3288.0,1986.0,1239.0,3225.0,1302.0,11469.0,12771.0,6551413.0,15996.0,32,North Carolina,NC
1989,3584.0,2227.0,1324.0,3551.0,1357.0,11826.0,13183.0,6603111.0,16734.0,32,North Carolina,NC
1990,4215.0,2616.0,1400.0,4016.0,1599.0,12468.0,14067.0,6656486.0,18083.0,32,North Carolina,NC
1991,4969.0,3038.0,1527.0,4565.0,1931.0,14475.0,16406.0,6761034.0,20971.0,32,North Carolina,NC
1992,5363.0,3222.0,1687.0,4909.0,2141.0,15370.0,17511.0,6867397.0,22420.0,32,North Carolina,NC
1993,5586.0,3319.0,1710.0,5029.0,2267.0,15843.0,18110.0,6969481.0,23139.0,32,North Carolina,NC
1994,6454.0,3705.0,1756.0,5461.0,2749.0,16270.0,19019.0,7095681.0,24480.0,32,North Carolina,NC
1995,6870.0,3800.0,1782.0,5582.0,3070.0,16817.0,19887.0,7218489.0,25469.0,32,North Carolina,NC
1996,7370.0,4136.0,1855.0,5991.0,3234.0,17308.0,20542.0,7347575.0,26533.0,32,North Carolina,NC
1997,7529.0,4178.0,1919.0,6097.0,3351.0,17738.0,21089.0,7449904.0,27186.0,32,North Carolina,NC
1998,7504.0,4212.0,1930.0,6142.0,3292.0,17549.0,20841.0,7565697.0,26983.0,32,North Carolina,NC
1999,8538.0,4757.0,2052.0,6809.0,3781.0,18254.0,22035.0,7671532.0,28844.0,32,North Carolina,NC
2000,7976.0,4655.0,2092.0,6747.0,3321.0,18618.0,21939.0,8084417.0,28686.0,32,North Carolina,NC
2001,8932.0,5114.0,2205.0,7319.0,3818.0,18978.0,22796.0,8221148.0,30115.0,32,North Carolina,NC
2002,9039.0,5127.0,2229.0,7356.0,3912.0,19004.0,22916.0,8347250.0,30272.0,32,North Carolina,NC
2003,9194.0,5183.0,2268.0,7451.0,4011.0,19513.0,23524.0,8433301.0,30975.0,32,North Carolina,NC
2004,9685.0,5376.0,2383.0,7759.0,4309.0,19877.0,24186.0,8568209.0,31945.0,32,North Carolina,NC
2005,9883.0,5366.0,2436.0,7802.0,4517.0,20090.0,24607.0,8710624.0,32409.0,32,North Carolina,NC
2006,10152.0,5697.0,2555.0,8252.0,4455.0,20434.0,24889.0,8889498.0,33141.0,32,North Carolina,NC
2007,10304.0,5726.0,2500.0,8226.0,4578.0,20893.0,25471.0,9095201.0,33697.0,32,North Carolina,NC
2008,10895.0,5970.0,2634.0,8604.0,4925.0,21331.0,26256.0,9257073.0,34860.0,32,North Carolina,NC
2009,11261.0,6005.0,2546.0,8551.0,5256.0,21721.0,26977.0,9421855.0,35528.0,32,North Carolina,NC
2010,10990.0,5925.0,2602.0,8527.0,5065.0,22126.0,27191.0,9580821.0,35718.0,32,North Carolina,NC
2011,11134.0,5891.0,2655.0,8546.0,5243.0,22222.0,27465.0,9699207.0,36011.0,32,North Carolina,NC
2012,11365.0,5916.0,2696.0,8612.0,5449.0,22242.0,27691.0,9794736.0,36303.0,32,North Carolina,NC
2013,11159.0,5760.0,2666.0,8426.0,5399.0,22203.0,27602.0,9888625.0,36028.0,32,North Carolina,NC
2014,11404.0,5917.0,2782.0,8699.0,5487.0,22695.0,28182.0,9977797.0,36881.0,32,North Carolina,NC
2015,11391.0,6034.0,2766.0,8800.0,5357.0,22738.0,28095.0,10074032.0,36895.0,32,North Carolina,NC
2016,11691.0,6249.0,2768.0,9017.0,5442.0,22823.0,28265.0,10180571.0,37282.0,32,North Carolina,NC
2017,10890.0,5943.0,2822.0,8765.0,4947.0,21380.0,26327.0,10307682.0,35092.0,32,North Carolina,NC
2018,10274.0,5649.0,2889.0,8538.0,4625.0,21600.0,26225.0,10469374.0,34763.0,32,North Carolina,NC
1985,281.0,180.0,85.0,265.0,101.0,905.0,1006.0,690026.0,1271.0,33,North Dakota,ND
1986,266.0,173.0,84.0,257.0,93.0,872.0,965.0,683963.0,1222.0,33,North Dakota,ND
1987,274.0,181.0,80.0,261.0,93.0,879.0,972.0,680134.0,1233.0,33,North Dakota,ND
1988,294.0,192.0,74.0,266.0,102.0,876.0,978.0,670762.0,1244.0,33,North Dakota,ND
1989,299.0,197.0,68.0,265.0,102.0,883.0,985.0,667679.0,1250.0,33,North Dakota,ND
1990,298.0,200.0,72.0,272.0,98.0,882.0,980.0,646556.0,1252.0,33,North Dakota,ND
1991,334.0,222.0,79.0,301.0,112.0,1006.0,1118.0,714470.0,1419.0,33,North Dakota,ND
1992,367.0,229.0,86.0,315.0,138.0,1093.0,1231.0,756079.0,1546.0,33,North Dakota,ND
1993,359.0,229.0,69.0,298.0,130.0,1019.0,1149.0,712671.0,1447.0,33,North Dakota,ND
1994,366.0,242.0,67.0,309.0,124.0,997.0,1121.0,707077.0,1430.0,33,North Dakota,ND
1995,413.0,267.0,67.0,334.0,146.0,1058.0,1204.0,728949.0,1538.0,33,North Dakota,ND
1996,399.0,261.0,73.0,334.0,138.0,1129.0,1267.0,770511.0,1601.0,33,North Dakota,ND
1997,391.0,254.0,72.0,326.0,137.0,1097.0,1234.0,713191.0,1560.0,33,North Dakota,ND
1998,382.0,246.0,74.0,320.0,136.0,1088.0,1224.0,696049.0,1544.0,33,North Dakota,ND
1999,405.0,257.0,83.0,340.0,148.0,1105.0,1253.0,696916.0,1593.0,33,North Dakota,ND
2000,417.0,263.0,85.0,348.0,154.0,1108.0,1262.0,702195.0,1610.0,33,North Dakota,ND
